symbol,time,close,high,low,open,volume,bollingerbands,lowerband,middleband,standarddeviation,upperband,onbalancevolume,averagegain,averageloss,relativestrengthindex
NFLX SEWJWLJNHZDX,5/11/2018,329.7,332.07,327.39,331.51,4931646,329.7,307.204659,322.24809,7.521716,337.291522,4.479933,2.029,0.468,81.257509
NFLX SEWJWLJNHZDX,5/12/2018,326.37,331.27,324.86,329.65,3832102,326.37,308.429398,322.997529,7.284065,337.565659,4.441612,2.029,0.569,78.098537
NFLX SEWJWLJNHZDX,5/15/2018,328.52,330.56,327.04,327.25,3516253,328.52,310.026753,324.001614,6.987431,337.976476,4.476775,2.175,0.569,79.263848
NFLX SEWJWLJNHZDX,5/16/2018,326.13,326.95,322.4,326,4478556,326.13,311.779555,324.388593,6.304519,336.997632,4.431989,2.091,0.808,72.12832
NFLX SEWJWLJNHZDX,5/17/2018,328.32,329.73,325.21,326.29,3264610,328.32,314.432416,325.103395,5.335489,335.774373,4.464635,2.3,0.808,74.002574
NFLX SEWJWLJNHZDX,5/18/2018,325.22,330.43,323.18,327.65,4655051,325.22,319.696261,325.124596,2.714167,330.55293,4.418085,2.3,0.93,71.20743
NFLX SEWJWLJNHZDX,5/19/2018,324.18,326.37,322.78,324.89,2895549,324.18,321.254503,324.952851,1.849174,328.651199,4.389129,1.443,1.034,58.255955
NFLX SEWJWLJNHZDX,5/22/2018,331.82,331.88,325.45,327.11,6092502,331.82,321.657489,326.201424,2.271967,330.745358,4.450054,1.601,1.034,60.759013
NFLX SEWJWLJNHZDX,5/23/2018,331.63,336.63,331.15,333.9,5627388,331.63,322.135493,327.188437,2.526472,332.241382,4.39378,1.528,1.053,59.20186
NFLX SEWJWLJNHZDX,5/24/2018,344.8,345,328.09,329.04,9611199,344.8,319.185343,330.39054,5.602598,341.595737,4.489892,2.515,1.053,70.487668
NFLX SEWJWLJNHZDX,5/25/2018,349.3,354,341.12,344.01,14132544,349.3,317.570084,333.828623,8.12927,350.087163,4.631218,2.965,1.005,74.685139
NFLX SEWJWLJNHZDX,5/26/2018,351.31,354.36,348.83,349.95,7513997,351.31,317.428142,337.007056,9.789457,356.585969,4.706358,3.166,0.672,82.490881
NFLX SEWJWLJNHZDX,5/30/2018,349.73,356.07,346.72,351.51,9172679,349.73,318.10209,339.320318,10.609114,360.538547,4.614631,2.951,0.83,78.048135
NFLX SEWJWLJNHZDX,5/31/2018,353.54,354,349.28,352.81,5163101,353.54,319.569548,341.905715,11.168083,364.241881,4.666262,3.332,0.591,84.934999
NFLX SEWJWLJNHZDX,6/1/2018,351.63,355.53,350.24,353.53,5554156,351.63,321.410981,343.673767,11.131393,365.936552,4.61072,3.113,0.782,79.922978
NFLX SEWJWLJNHZDX,6/2/2018,359.93,359.99,352.81,353.93,6719197,359.93,324.665835,346.629445,10.981805,368.593055,4.677912,3.943,0.472,89.309173
NFLX SEWJWLJNHZDX,6/5/2018,361.98,363,355.51,362.9,7188039,361.98,330.091025,349.420455,9.664715,368.749886,4.749793,4.148,0.368,91.851196
NFLX SEWJWLJNHZDX,6/6/2018,365.8,369.84,361.41,363.05,7898352,365.8,334.121602,352.398554,9.138476,370.675507,4.828776,3.766,0.368,91.09821
NFLX SEWJWLJNHZDX,6/7/2018,367.51,369.68,363.33,367.89,6480592,367.51,340.523986,355.14609,7.311052,369.768194,4.893582,3.937,0.349,91.85721
NFLX SEWJWLJNHZDX,6/8/2018,361.4,368.7,357.81,368.7,7824494,361.4,343.236798,356.283165,6.523183,369.329531,4.815337,2.62,0.96,73.184358
NFLX SEWJWLJNHZDX,6/9/2018,360.56,362.41,356.25,357.88,4665213,360.56,345.037006,357.060771,6.011882,369.084536,4.768685,2.17,1.044,67.517113
NFLX SEWJWLJNHZDX,6/12/2018,361.45,365.7,360.91,361.7,4255389,361.45,346.697866,357.858813,5.580473,369.019759,4.811239,2.058,1.044,66.344294
NFLX SEWJWLJNHZDX,6/13/2018,363.78,365.95,362,363.55,3836256,363.78,349.5829,358.935392,4.676246,368.287884,4.849602,2.291,0.886,72.112055
NFLX SEWJWLJNHZDX,6/14/2018,379.91,384.24,364.11,367.4,17387662,379.91,349.127876,362.748957,6.810541,376.370039,5.023478,3.523,0.886,79.90474
NFLX SEWJWLJNHZDX,6/15/2018,392.87,395.03,383.25,384.49,13968484,392.87,347.985735,368.22551,10.119888,388.465286,5.163163,4.819,0.695,87.39572
NFLX SEWJWLJNHZDX,6/16/2018,391.98,398.88,387.5,390.48,12342322,391.98,348.360641,372.544509,12.091934,396.728376,5.03974,3.989,0.784,83.574272
NFLX SEWJWLJNHZDX,6/19/2018,390.39,393.16,386.55,387.76,6410130,390.39,349.77584,375.789143,13.006652,401.802446,4.975638,3.784,0.943,80.050772
NFLX SEWJWLJNHZDX,6/20/2018,404.96,405.29,388.45,389.29,15593834,404.96,349.700388,381.092935,15.696274,412.485483,5.131577,4.859,0.943,83.746984
NFLX SEWJWLJNHZDX,6/21/2018,416.76,419.46,409.6,415.4,15564616,416.76,349.291604,387.577856,19.143126,425.864109,5.287223,5.868,0.943,86.15475
NFLX SEWJWLJNHZDX,6/22/2018,415.43,423.19,406.38,421.19,17399202,415.43,352.532027,392.641882,20.054928,432.751738,5.113231,5.868,0.465,92.657508
NFLX SEWJWLJNHZDX,6/23/2018,411.08,420.5,409.65,419.99,9405017,411.08,358.227585,395.994267,18.883341,433.76095,5.019181,5.868,0.816,87.791741
NFLX SEWJWLJNHZDX,6/26/2018,384.49,405.99,378.75,404.69,21833603,384.49,361.677473,393.902582,16.112555,426.127692,4.800845,5.779,3.475,62.448671
NFLX SEWJWLJNHZDX,6/27/2018,399.42,404.78,389.06,393.2,14415867,399.42,370.392813,394.905749,12.256468,419.418685,4.945003,7.039,3.475,66.94883
NFLX SEWJWLJNHZDX,6/28/2018,390.39,411.59,390,407.74,15912890,390.39,372.115533,394.084704,10.984586,416.053875,4.785874,5.426,4.378,55.344757
NFLX SEWJWLJNHZDX,6/29/2018,395.4,396.9,387.05,394.99,11748203,395.4,372.622028,394.323849,10.850911,416.02567,4.903357,4.631,4.378,51.404151
NFLX SEWJWLJNHZDX,6/30/2018,391.32,401.32,390.55,398.93,8459609,391.32,371.974569,393.777694,10.901562,415.580819,4.81876,4.631,4.697,49.646226
NFLX SEWJWLJNHZDX,7/3/2018,398.18,398.38,380,385.78,7294461,398.18,373.660242,394.578114,10.458936,415.495985,4.891705,5.317,4.538,53.952308
NFLX SEWJWLJNHZDX,7/4/2018,390.37,400,389.5,399.49,4934496,390.37,372.249861,393.813002,10.781571,415.376143,4.84236,3.86,5.319,42.052511
NFLX SEWJWLJNHZDX,7/6/2018,398.45,399.24,390.85,393.77,7785419,398.45,376.499198,394.656093,9.078447,412.812987,4.920214,3.488,5.319,39.60486
NFLX SEWJWLJNHZDX,7/7/2018,408.38,408.64,395.56,397.58,8156406,408.38,381.46137,397.151348,7.844989,412.841327,5.001778,4.481,5.186,46.353574
NFLX SEWJWLJNHZDX,7/10/2018,418.95,419.12,411.1,416.1,10522564,418.95,382.175178,401.11474,9.469781,420.054301,5.107004,5.538,4.751,53.824473
NFLX SEWJWLJNHZDX,7/11/2018,415.61,419.44,413.08,417.07,8652681,415.61,384.190532,403.750242,9.779855,423.309951,5.020477,5.538,2.426,69.537921
NFLX SEWJWLJNHZDX,7/12/2018,418.66,419.78,410.6,411.15,9074473,418.66,384.168503,406.461107,11.146302,428.753711,5.111222,4.35,2.426,64.197166
NFLX SEWJWLJNHZDX,7/13/2018,413.49,416.8,407.8,415,12060532,413.49,386.199475,407.739087,10.769806,429.2787,4.990617,4.35,2.04,68.075117
NFLX SEWJWLJNHZDX,7/14/2018,395.76,410,395.08,409.32,15130121,395.76,384.08385,405.561071,10.738611,427.038293,4.839315,3.849,3.813,50.234926
NFLX SEWJWLJNHZDX,7/17/2018,400.39,403.33,391.75,398.46,17485111,400.39,384.816166,404.620877,9.902355,424.425588,5.014166,4.312,3.405,55.876636
NFLX SEWJWLJNHZDX,7/18/2018,379.49,385,344,346.95,56301289,379.49,374.906578,400.051626,12.572524,425.196675,4.451154,3.626,5.495,39.754413
NFLX SEWJWLJNHZDX,7/19/2018,375.14,383.13,372.35,381.38,22377231,375.14,365.835607,395.52224,14.843316,425.208872,4.227381,3.626,5.149,41.321937
NFLX SEWJWLJNHZDX,7/20/2018,364.1,375.75,363,371.06,16169428,364.1,352.186059,389.809105,18.811523,427.432151,4.065687,2.818,6.253,31.066035
NFLX SEWJWLJNHZDX,7/21/2018,361.15,370.5,360.14,364.62,14068372,361.15,341.424193,384.598359,21.587083,427.772524,3.925003,1.825,6.548,21.79625
NFLX SEWJWLJNHZDX,7/24/2018,362.66,363.88,353.6,359.11,11094961,362.66,337.095407,380.609566,21.757079,424.123725,4.035953,0.919,6.548,12.307486
NFLX SEWJWLJNHZDX,7/25/2018,357.3,367.4,354.55,366.94,12539571,357.3,333.247933,376.371463,21.561765,419.494994,3.910557,0.919,6.75,11.983309
NFLX SEWJWLJNHZDX,7/26/2018,362.84,363.28,355.62,357,7897253,362.84,336.754583,373.911197,18.578307,411.067812,3.98953,1.168,6.75,14.7512
NFLX SEWJWLJNHZDX,7/27/2018,363.13,365.54,356.51,357.85,6422152,363.13,343.091695,371.95098,14.429643,400.810265,4.053751,1.197,6.233,16.110363
NFLX SEWJWLJNHZDX,7/28/2018,355.2,367,351.68,366.85,8524587,355.2,343.205258,368.905347,12.850044,394.605436,3.968505,1.197,5.253,18.55814
NFLX SEWJWLJNHZDX,7/31/2018,334.97,352.04,334.04,351.93,17467057,334.97,340.077436,362.735284,11.328924,385.393132,3.793835,0.734,7.276,9.163546
NFLX SEWJWLJNHZDX,8/1/2018,337.46,342.5,327.96,331.53,13166511,337.46,334.736253,358.139778,11.701762,381.543303,3.9255,0.983,5.186,15.934511
NFLX SEWJWLJNHZDX,8/2/2018,338.41,344.42,334.06,336.88,7408658,338.41,331.925585,354.552545,11.31348,377.179506,3.999586,1.078,4.751,18.493738
NFLX SEWJWLJNHZDX,8/3/2018,344.5,345,334.66,337.26,6744369,344.5,330.644278,352.72481,11.040266,374.805342,4.06703,1.687,3.647,31.627297
NFLX SEWJWLJNHZDX,8/4/2018,343.09,347.87,338.46,347.75,8570984,343.09,329.308978,350.973026,10.832024,372.637074,3.98132,1.687,3.493,32.567568
NFLX SEWJWLJNHZDX,8/7/2018,350.91,351.97,341.7,342.41,7896782,350.91,330.971172,350.961567,9.995197,370.951962,4.060288,2.318,3.493,39.889864
NFLX SEWJWLJNHZDX,8/8/2018,351.83,357.3,349.05,353.23,7605932,351.83,331.803454,351.119464,9.658005,370.435474,4.136347,2.41,2.957,44.904043
NFLX SEWJWLJNHZDX,8/9/2018,347.59,353.44,346.61,352,5076951,347.59,333.785303,350.477743,8.34622,367.170183,4.085578,1.856,3.381,35.440137
NFLX SEWJWLJNHZDX,8/10/2018,349.34,352.4,345.77,347.92,4431632,349.34,337.389104,350.270881,6.440888,363.152657,4.129894,2.002,3.381,37.191157
NFLX SEWJWLJNHZDX,8/11/2018,345.79,349.09,344.44,346.91,4074768,345.79,338.342395,349.456175,5.55689,360.569956,4.089147,2.002,2.943,40.485339
NFLX SEWJWLJNHZDX,8/14/2018,341.32,347.15,339.09,339.83,6350236,341.32,338.480361,347.976871,4.748255,357.47338,4.025644,2.002,1.367,59.424161
NFLX SEWJWLJNHZDX,8/15/2018,337.46,342.56,336.25,342.09,5499064,337.46,336.568203,346.064712,4.748255,355.561222,3.970654,1.753,1.753,50
NFLX SEWJWLJNHZDX,8/16/2018,326.44,335.5,320.99,334.03,11363398,326.44,328.175253,342.496583,7.160665,356.817912,3.85702,1.658,2.855,36.738312
NFLX SEWJWLJNHZDX,8/17/2018,322.44,331.2,321.21,329.75,6357279,322.44,319.65579,338.849931,9.597071,358.044073,3.793447,1.049,3.255,24.372677
NFLX SEWJWLJNHZDX,8/18/2018,316.78,324.3,312.96,319.01,9989294,316.78,310.615463,334.837217,12.110877,359.05897,3.693554,1.049,3.68,22.18228
NFLX SEWJWLJNHZDX,8/21/2018,327.75,331.61,310.92,314.36,13409351,327.75,309.906753,333.548632,11.820939,357.19051,3.827647,1.364,3.68,27.04203
NFLX SEWJWLJNHZDX,8/22/2018,338.04,341.52,329.7,331,13621865,338.04,312.913053,334.365244,10.726096,355.817435,3.963866,2.301,3.68,38.471827
NFLX SEWJWLJNHZDX,8/23/2018,344.44,346.21,337.5,338.49,8537020,344.44,315.393528,336.197018,10.401745,357.000508,4.049236,2.941,3.256,47.458448
NFLX SEWJWLJNHZDX,8/24/2018,339.15,350.08,337.65,348.01,10039594,339.15,317.942876,336.733924,9.395524,355.524972,3.94884,2.766,3.785,42.222561
NFLX SEWJWLJNHZDX,8/25/2018,358.84,359.15,344.54,345.82,13849286,358.84,317.560385,340.75321,11.596413,363.946035,4.087333,4.735,3.43,57.991427
NFLX SEWJWLJNHZDX,8/28/2018,364.61,374.49,359.98,367,16644976,364.61,316.005109,345.090808,14.54285,374.176508,4.253783,5.312,2.983,64.038577
NFLX SEWJWLJNHZDX,8/29/2018,368.48,369.99,360.38,367.13,8693540,368.48,314.861012,349.343389,17.241189,383.825766,4.340718,5.699,2.597,68.695757
NFLX SEWJWLJNHZDX,8/30/2018,368.14,369.86,362.93,367.2,7452415,368.14,316.162851,352.760954,18.299052,389.359058,4.266194,5.699,1.529,78.846154
NFLX SEWJWLJNHZDX,8/31/2018,371.05,376.81,363.54,365.08,10772547,371.05,319.782853,356.086235,18.151691,392.389618,4.37392,5.99,1.129,84.141031
NFLX SEWJWLJNHZDX,9/1/2018,367.73,375.99,367.08,370.38,7140669,367.73,328.045366,358.203284,15.078959,388.361201,4.302513,5.99,0.895,87.000726
NFLX SEWJWLJNHZDX,9/5/2018,363.49,368.89,361.31,366.65,7294099,363.49,334.766269,359.164505,12.199118,383.562741,4.229572,4.893,1.319,78.766903
NFLX SEWJWLJNHZDX,9/6/2018,341.19,363.44,335.83,361.37,12666694,341.19,332.496704,355.896413,11.699855,379.296122,4.102905,3.864,3.549,52.124646
NFLX SEWJWLJNHZDX,9/7/2018,346.66,356,341.89,347.13,12075313,346.66,331.326597,354.217065,11.445234,377.107533,4.223658,3.771,3.549,51.516393
NFLX SEWJWLJNHZDX,9/8/2018,348.72,355.75,341.17,342.39,8715690,348.72,333.08112,353.217599,10.06824,373.354078,4.310815,3.977,3.02,56.838645
NFLX SEWJWLJNHZDX,9/11/2018,348.42,352.5,343.14,352.4,5113900,348.42,331.053844,352.345308,10.645732,373.636772,4.259676,2.008,3.05,39.699486
NFLX SEWJWLJNHZDX,9/12/2018,356.01,356.16,343.9,344.76,5873346,356.01,332.027899,353.011616,10.491858,373.995332,4.31841,2.19,3.05,41.793893
NFLX SEWJWLJNHZDX,9/13/2018,369.96,370.43,356.23,359.02,9863065,369.96,334.796984,356.09314,10.648078,377.389296,4.41704,3.198,3.05,51.184379
NFLX SEWJWLJNHZDX,9/14/2018,368.14,374.08,366.89,372,8006664,368.14,336.987323,358.283478,10.648078,379.579634,4.336974,3.198,3.198,50
NFLX SEWJWLJNHZDX,9/15/2018,364.54,371.09,363.45,368.55,4324570,364.54,339.38276,359.421028,10.019134,379.459295,4.293728,2.907,3.558,44.965197
NFLX SEWJWLJNHZDX,9/18/2018,350.31,367.15,349.54,364.52,6709920,350.31,338.580732,357.764477,9.591873,376.948223,4.226629,2.907,4.649,38.472737
NFLX SEWJWLJNHZDX,9/19/2018,367.66,368.15,351.51,353.4,9857697,367.66,339.560744,359.563663,10.001459,379.566582,4.325206,4.642,4.225,52.351415
NFLX SEWJWLJNHZDX,9/20/2018,366.93,377.61,359.17,373.96,11118545,366.93,342.727435,360.902997,9.087781,379.078559,4.21402,4.642,2.068,69.180328
NFLX SEWJWLJNHZDX,9/21/2018,365.34,370.35,363.15,370.06,6053355,365.34,345.110884,361.709725,8.299421,378.308566,4.153487,4.095,2.227,64.773806
NFLX SEWJWLJNHZDX,9/22/2018,360.98,372.22,360.72,366.47,8386339,360.98,346.979658,361.577048,7.298695,376.174438,4.069623,3.889,2.663,59.355922
NFLX SEWJWLJNHZDX,9/25/2018,369.59,373.64,354.33,360,8881268,369.59,350.896,363.033948,6.068974,375.171896,4.158436,4.75,2.633,64.33699
NFLX SEWJWLJNHZDX,9/26/2018,369.3,371.39,364.37,370.18,6091799,369.3,352.924279,364.17323,5.624476,375.422181,4.097518,3.991,2.662,59.987975
NFLX SEWJWLJNHZDX,9/27/2018,378,382,370.88,373.34,13178574,378,353.272875,366.687188,6.707157,380.101501,4.229304,3.466,2.662,56.560052
NFLX SEWJWLJNHZDX,9/28/2018,380.69,383.21,376.01,379.97,6865492,380.69,353.191423,369.233154,8.020866,385.274885,4.297959,3.735,2.48,60.096541
NFLX SEWJWLJNHZDX,9/29/2018,374.35,380.79,373.73,378.53,6252247,374.35,353.730145,370.16349,8.216672,386.596835,4.235436,3.735,2.754,57.558946
NFLX SEWJWLJNHZDX,10/2/2018,381.43,386.11,375.54,375.85,7595213,381.43,359.156452,372.211946,6.527747,385.26744,4.311388,4.443,1.331,76.948389
NFLX SEWJWLJNHZDX,10/3/2018,377.19,386.8,373.83,384.46,8167057,377.19,359.910161,373.117047,6.603443,386.323933,4.229718,2.708,1.755,60.676675
NFLX SEWJWLJNHZDX,10/4/2018,377.01,380.87,374.9,378.55,5461979,377.01,360.900022,373.824857,6.462417,386.749691,4.175098,2.708,1.7,61.433757
NFLX SEWJWLJNHZDX,10/5/2018,363.5,375.97,360.4,375.88,8601200,363.5,358.526849,371.94761,6.71038,385.368371,4.089086,2.708,2.892,48.357143
NFLX SEWJWLJNHZDX,10/6/2018,351.36,363.5,343,359.77,13028550,351.36,350.668482,368.204408,8.767963,385.740334,3.9588,2.708,3.67,42.458451
NFLX SEWJWLJNHZDX,10/9/2018,349.07,352.9,338.1,345.65,12044936,349.07,342.30603,364.725425,11.209698,387.14482,3.838351,1.847,3.899,32.1441
NFLX SEWJWLJNHZDX,10/10/2018,355.7,358.72,347.09,348.49,8198810,355.7,339.024138,363.084438,12.03015,387.144739,3.920339,2.51,3.87,39.341693
NFLX SEWJWLJNHZDX,10/11/2018,325.89,355.15,325.38,353.52,16375556,325.89,322.055476,356.321813,17.133169,390.588151,3.756584,1.64,6.851,19.314568
NFLX SEWJWLJNHZDX,10/12/2018,321.22,334.14,315.81,324.84,15354696,321.22,309.501848,349.939665,20.218909,390.377483,3.603037,1.371,7.318,15.778571
NFLX SEWJWLJNHZDX,10/13/2018,339.58,341.3,328.9,339.63,13960521,339.58,307.974612,348.05609,20.040739,388.137568,3.742642,3.207,6.684,32.423415
NFLX SEWJWLJNHZDX,10/16/2018,333.14,339.22,326.93,337.78,10598742,333.14,308.009437,345.344074,18.667318,382.67871,3.636654,2.499,7.328,25.429938
NFLX SEWJWLJNHZDX,10/17/2018,346.59,347.93,330.56,337.24,14425055,346.59,313.169477,345.570606,16.200564,377.971734,3.780905,3.844,6.904,35.764793
NFLX SEWJWLJNHZDX,10/18/2018,364.71,380,356.49,378.19,31015484,364.71,320.727887,349.050496,14.161304,377.373104,4.09106,5.656,6.886,45.096476
NFLX SEWJWLJNHZDX,10/19/2018,346.7,362.19,346.05,360.99,17645949,346.7,323.007551,348.623133,12.807791,374.238714,3.9146,5.656,7.336,43.534483
NFLX SEWJWLJNHZDX,10/20/2018,332.55,355.8,332.2,351,15725113,332.55,319.938572,345.700745,12.881086,371.462918,3.757349,5.656,7.537,42.87122
NFLX SEWJWLJNHZDX,10/23/2018,329.53,335.78,320.34,332.73,15806345,329.53,316.625538,342.760609,13.067536,368.895681,3.599286,5.656,7.61,42.635308
NFLX SEWJWLJNHZDX,10/24/2018,333.1,336.57,316.75,318.28,14408094,333.1,317.022425,341.004135,11.990855,364.985845,3.743367,5.35,7.61,41.280864
NFLX SEWJWLJNHZDX,10/25/2018,301.78,333,300.73,332.56,17838264,301.78,302.178895,333.872474,15.84679,365.566053,3.564984,5.35,7.761,40.805431
NFLX SEWJWLJNHZDX,10/26/2018,312.89,319.94,305.3,308.42,12314937,312.89,296.582715,330.057479,16.737382,363.532243,3.688133,6.461,7.294,46.97201
NFLX SEWJWLJNHZDX,10/27/2018,299.85,314,292.3,300.64,18278863,299.85,285.664477,324.56521,19.450367,363.465943,3.505345,4.625,8.598,34.976934
NFLX SEWJWLJNHZDX,10/30/2018,285.33,307.85,275.4,305.23,20857297,285.33,270.322431,317.431535,23.554552,364.54064,3.296772,4.625,9.406,32.962725
NFLX SEWJWLJNHZDX,10/31/2018,285.82,290.56,271.21,275.16,22559511,285.82,261.545611,311.683984,25.069186,361.822356,3.522367,3.329,9.406,26.140558
NFLX SEWJWLJNHZDX,11/1/2018,301.79,311.5,295,297.52,19113830,301.79,269.269966,309.885077,20.307556,350.500189,3.713505,3.114,9.406,24.872204
NFLX SEWJWLJNHZDX,11/2/2018,317.35,318.47,296.68,304.57,14321339,317.35,277.082803,311.242336,17.079767,345.401869,3.856719,4.67,7.605,38.044807
NFLX SEWJWLJNHZDX,11/3/2018,309.09,321.9,308.33,317.25,12707328,309.09,280.162726,310.851002,15.344138,341.539279,3.729645,4.67,7.016,39.962348
NFLX SEWJWLJNHZDX,11/6/2018,315.37,317.57,303.74,311.38,9844339,315.37,283.99359,311.672638,13.839524,339.351686,3.828089,5.298,6.714,44.105894
NFLX SEWJWLJNHZDX,11/7/2018,310.82,320.25,305.26,314.76,9286808,310.82,289.929955,311.517613,10.793829,333.105271,3.735221,4.941,7.169,40.800991
NFLX SEWJWLJNHZDX,11/8/2018,327.5,328.57,311,313.21,12732527,327.5,288.765955,314.423502,12.828773,340.081049,3.862546,6.609,4.037,62.079654
NFLX SEWJWLJNHZDX,11/9/2018,317.92,332.04,316.67,328.45,10495614,317.92,288.738031,315.059229,13.160599,341.380426,3.75759,5.498,4.995,52.396836
NFLX SEWJWLJNHZDX,11/10/2018,303.46,312.98,298.02,310.97,12975747,303.46,286.938642,312.950278,13.005818,338.961914,3.627832,5.498,5.137,51.697226
NFLX SEWJWLJNHZDX,11/13/2018,294.21,302.24,290.62,300,10411600,294.21,286.135951,309.542955,11.703502,332.949959,3.523716,5.498,4.61,54.39256
NFLX SEWJWLJNHZDX,11/14/2018,294.4,303.52,289.1,294.96,11649001,294.4,286.299192,306.78969,10.245249,327.280188,3.640206,5.468,4.61,54.256797
NFLX SEWJWLJNHZDX,11/15/2018,286.74,301.84,278.26,300.85,16371478,286.74,278.843892,303.144292,12.1502,327.444692,3.476491,3.871,5.376,41.862226
NFLX SEWJWLJNHZDX,11/16/2018,290.05,292.5,282.2,285.51,9376784,290.05,275.312537,300.763512,12.725487,326.214486,3.570259,2.646,5.376,32.984293
NFLX SEWJWLJNHZDX,11/17/2018,286.21,291.66,281,287.14,8594815,286.21,270.539505,298.117419,13.788957,325.695333,3.484311,2.646,4.934,34.907652
NFLX SEWJWLJNHZDX,11/20/2018,270.63,285.1,269.15,283.79,12040617,270.63,261.080485,293.119706,16.019611,325.158927,3.363905,2.018,6.492,23.713278
NFLX SEWJWLJNHZDX,11/21/2018,267.01,276.37,250,255.33,15426862,267.01,252.666053,288.372487,17.853217,324.078921,3.209636,2.018,6.399,23.975288
NFLX SEWJWLJNHZDX,11/22/2018,262.13,275.34,261.51,274.42,9868145,262.13,251.172444,283.601126,16.214341,316.029807,3.110955,0.35,6.887,4.836258
NFLX SEWJWLJNHZDX,11/24/2018,258.82,265.5,256.84,260.1,5058493,258.82,249.766596,279.095466,14.664435,308.424337,3.06037,0.35,6.26,5.295008
NFLX SEWJWLJNHZDX,11/27/2018,261.62,266.25,253.81,261.18,11533365,261.62,248.516227,275.918109,13.700941,303.31999,3.175704,0.63,4.814,11.572373
NFLX SEWJWLJNHZDX,11/28/2018,266.62,269.05,256.15,259.19,10638647,266.62,248.750966,274.227544,12.738289,299.704121,3.28209,1.13,3.889,22.514445
NFLX SEWJWLJNHZDX,11/29/2018,282.65,284,263.34,271.98,14231033,282.65,253.15415,275.758899,11.302375,298.363649,3.4244,2.714,3.889,41.102529
NFLX SEWJWLJNHZDX,11/30/2018,288.76,290.48,275.5,282,14513044,288.76,255.008958,278.122736,11.556889,301.236514,3.569531,3.325,3.123,51.566377
NFLX SEWJWLJNHZDX,12/1/2018,286.1,290.81,283.06,288.26,10176532,286.1,257.495837,279.573147,11.038655,301.650458,3.467766,2.994,3.389,46.905844
NFLX SEWJWLJNHZDX,12/4/2018,290.39,298.71,284.56,293.4,13185988,290.39,258.351747,281.539848,11.59405,304.727948,3.599625,3.423,3.005,53.2514
NFLX SEWJWLJNHZDX,12/5/2018,275.33,295.74,274.75,288.13,12146304,275.33,257.281783,280.410785,11.564501,303.539786,3.478162,3.423,2.953,53.685696
NFLX SEWJWLJNHZDX,12/7/2018,282.96,283.22,267.16,268.6,12075064,282.96,257.677931,280.874278,11.598174,304.070626,3.598913,4.186,2.591,61.767744
NFLX SEWJWLJNHZDX,12/8/2018,265.14,284.17,263.37,282.33,11928685,265.14,255.451459,278.0135,11.281021,300.575542,3.479626,4.186,3.885,51.864701
NFLX SEWJWLJNHZDX,12/11/2018,269.69,271.18,260.58,264.46,9244618,269.69,256.410712,276.500137,10.044712,296.589561,3.572072,4.641,3.554,56.632093
NFLX SEWJWLJNHZDX,12/12/2018,265.45,274.5,262.75,274.15,9463376,265.45,255.465559,274.491021,9.512731,293.516483,3.477439,4.361,3.978,52.296438
NFLX SEWJWLJNHZDX,12/13/2018,274.88,281.75,266.4,267.81,10974132,274.88,256.788247,274.561744,8.886749,292.335242,3.58718,4.804,3.978,54.702801
NFLX SEWJWLJNHZDX,12/14/2018,276.12,279.32,271.85,277.64,8132321,276.12,257.304779,274.845064,8.770142,292.385348,3.668503,3.325,3.978,45.529235
NFLX SEWJWLJNHZDX,12/15/2018,266.71,277.67,265,271.82,9456349,266.71,256.521064,273.365961,8.422449,290.210858,3.57394,2.714,4.919,35.556138
NFLX SEWJWLJNHZDX,12/18/2018,263.02,272.99,261.05,266.51,11953859,263.02,254.881209,271.484877,8.301834,288.088545,3.454401,2.714,5.022,35.08273
NFLX SEWJWLJNHZDX,12/19/2018,270.95,275.75,263.29,263.3,9734269,270.95,259.521739,271.387627,5.932944,283.253515,3.551744,3.078,5.022,38
NFLX SEWJWLJNHZDX,12/20/2018,266.56,280.88,263.75,269.69,13172781,266.56,258.750452,270.509877,5.879712,282.269301,3.420016,3.078,3.955,43.765107
NFLX SEWJWLJNHZDX,12/21/2018,260.71,269.9,251.88,264.65,16149871,260.71,259.323137,268.728081,4.702472,278.133024,3.258517,2.315,4.54,33.77097
NFLX SEWJWLJNHZDX,12/22/2018,246.39,265.15,241.31,265.15,18085420,246.39,248.642865,264.666612,8.011873,280.690358,3.077663,2.315,4.19,35.588009
NFLX SEWJWLJNHZDX,12/25/2018,233.94,250.77,233.68,242.25,9056510,233.94,234.327142,259.079955,12.376407,283.832768,2.987098,1.86,5.435,25.496916
NFLX SEWJWLJNHZDX,12/27/2018,253.54,254.19,231.23,234.16,13516695,253.54,232.865504,258.07269,12.603593,283.279876,3.122265,3.82,5.011,43.256709
NFLX SEWJWLJNHZDX,12/28/2018,255.57,255.59,240.1,250.08,11581667,255.57,233.962303,257.617656,11.827676,281.273009,3.238082,3.08,5.011,38.066988
NFLX SEWJWLJNHZDX,12/29/2018,256.26,261.93,249.8,257.94,10877974,256.26,236.510778,257.370809,10.430016,278.23084,3.346861,3.025,5.011,37.643106
NFLX SEWJWLJNHZDX,1/1/2019,267.62,270.1,260,260.27,12941066,267.62,238.204744,259.234298,10.514777,280.263853,3.476272,4.161,4.07,50.552788
NFLX SEWJWLJNHZDX,1/3/2019,267.82,269.75,256.58,259.28,10881932,267.82,239.072022,260.795335,10.861657,282.518648,3.585091,4.181,3.701,53.044912
